4,25,4.8,1000,1000
4,25,5,1000,1000
4,30,2,997,409
4,30,2.2,999,754
4,30,2.4,1000,932
4,30,2.6,1000,992
4,30,2.8,1000,1000
4,30,3,1000,1000
4,30,3.2,1000,1000
4,30,3.4,1000,1000
4,30,3.6,1000,1000
4,30,3.8,1000,1000
4,30,4,1000,1000
4,30,4.2,1000,1000
4,30,4.4,1000,1000
4,30,4.6,1000,1000
4,30,4.8,1000,1000
4,30,5,1000,1000
10,5,2,1000,894
10,5,2.2,1000,972
10,5,2.4,1000,995
10,5,2.6,1000,1000
10,5,2.8,1000,999
10,5,3,1000,1000
10,5,3.2,1000,1000
10,5,3.4,1000,1000
10,5,3.6,1000,1000
10,5,3.8,1000,1000
10,5,4,1000,1000
10,5,4.2,1000,1000
10,5,4.4,1000,1000
10,5,4.6,1000,1000
10,5,4.8,1000,1000
10,5,5,1000,1000
10,10,2,998,846
10,10,2.2,1000,961
10,10,2.4,1000,993
10,10,2.6,1000,999
10,10,2.8,1000,1000
10,10,3,1000,1000
10,10,3.2,1000,1000
10,10,3.4,1000,1000
10,10,3.6,1000,1000
10,10,3.8,1000,1000
10,10,4,1000,1000
10,10,4.2,1000,1000
10,10,4.4,1000,1000
10,10,4.6,1000,1000
10,10,4.8,1000,1000
10,10,5,1000,1000
10,15,2,999,821
10,15,2.2,999,950
10,15,2.4,1000,994
10,15,2.6,1000,1000
10,15,2.8,1000,1000
10,15,3,1000,1000
10,15,3.2,1000,1000
10,15,3.4,1000,1000
10,15,3.6,1000,1000
10,15,3.8,1000,1000
10,15,4,1000,1000
10,15,4.2,1000,1000
10,15,4.4,1000,1000
10,15,4.6,1000,1000
10,15,4.8,1000,1000
10,15,5,1000,1000
10,20,2,999,843
10,20,2.2,1000,945
10,20,2.4,999,992
10,20,2.6,1000,999
10,20,2.8,1000,999
10,20,3,1000,1000
10,20,3.2,1000,1000
10,20,3.4,1000,1000
10,20,3.6,1000,1000
10,20,3.8,1000,1000
10,20,4,1000,1000
10,20,4.2,1000,1000
10,20,4.4,1000,1000
10,20,4.6,1000,1000
10,20,4.8,1000,1000
10,20,5,1000,1000
10,25,2,1000,812
10,25,2.2,1000,947
10,25,2.4,1000,993
10,25,2.6,1000,998
10,25,2.8,1000,1000
10,25,3,1000,1000
10,25,3.2,1000,1000
10,25,3.4,1000,1000
10,25,3.6,1000,1000
10,25,3.8,1000,1000
10,25,4,1000,1000
10,25,4.2,1000,1000
10,25,4.4,1000,1000
10,25,4.6,1000,1000
10,25,4.8,1000,1000
10,25,5,1000,1000
10,30,2,1000,830
10,30,2.2,1000,959
10,30,2.4,1000,993
10,30,2.6,1000,1000
10,30,2.8,1000,1000
10,30,3,1000,1000
10,30,3.2,1000,1000
10,30,3.4,1000,1000
10,30,3.6,1000,1000
10,30,3.8,1000,1000
10,30,4,1000,1000
10,30,4.2,1000,1000
10,30,4.4,1000,1000
10,30,4.6,1000,1000
10,30,4.8,1000,1000
10,30,5,1000,1000
